2026-06-17 16:50:10,149 loss=0.491265
2026-06-17 16:50:10,501 loss=0.502946
2026-06-17 16:50:10,860 loss=0.485327
2026-06-17 16:50:11,217 loss=0.454424
2026-06-17 16:50:11,570 loss=0.437336
2026-06-17 16:50:11,929 loss=0.439452
2026-06-17 16:50:12,264 loss=0.424001
2026-06-17 16:50:12,598 loss=0.387892
2026-06-17 16:50:12,934 loss=0.364916
2026-06-17 16:50:13,281 loss=0.369388
2026-06-17 16:50:13,621 loss=0.346407
2026-06-17 16:50:13,971 loss=0.337454
2026-06-17 16:50:14,314 loss=0.317483
2026-06-17 16:50:14,686 loss=0.321078
2026-06-17 16:50:15,083 loss=0.303416
2026-06-17 16:50:15,464 loss=0.301093
2026-06-17 16:50:15,864 loss=0.302756
2026-06-17 16:50:16,246 loss=0.279117
2026-06-17 16:50:16,686 loss=0.295201
2026-06-17 16:50:17,063 loss=0.283177
2026-06-17 16:50:17,525 loss=0.270053
2026-06-17 16:50:17,907 loss=0.268078
2026-06-17 16:50:18,274 loss=0.269128
2026-06-17 16:50:18,648 loss=0.271814
2026-06-17 16:50:19,066 loss=0.247425
2026-06-17 16:50:19,413 loss=0.254110
2026-06-17 16:50:19,768 loss=0.269513
2026-06-17 16:50:20,128 loss=0.254934
2026-06-17 16:50:20,502 loss=0.250900
2026-06-17 16:50:20,855 loss=0.256608
2026-06-17 16:50:21,215 loss=0.236528
2026-06-17 16:50:21,557 loss=0.241285
2026-06-17 16:50:21,894 loss=0.241485
2026-06-17 16:50:22,249 loss=0.229396
2026-06-17 16:50:22,588 loss=0.230840
2026-06-17 16:50:22,933 loss=0.232124
2026-06-17 16:50:23,294 loss=0.223610
2026-06-17 16:50:23,658 loss=0.219936
2026-06-17 16:50:24,040 loss=0.209898
2026-06-17 16:50:24,429 loss=0.217006
2026-06-17 16:50:24,838 loss=0.208770
2026-06-17 16:50:25,184 loss=0.206706
2026-06-17 16:50:25,553 loss=0.215580
2026-06-17 16:50:25,941 loss=0.220404
2026-06-17 16:50:26,329 loss=0.212985
2026-06-17 16:50:26,670 loss=0.209580
2026-06-17 16:50:27,032 loss=0.210621
2026-06-17 16:50:27,390 loss=0.197324
2026-06-17 16:50:27,732 loss=0.198918
2026-06-17 16:50:28,077 loss=0.188249
2026-06-17 16:50:28,446 loss=0.196082
2026-06-17 16:50:28,903 loss=0.204124
2026-06-17 16:50:29,297 loss=0.204136
2026-06-17 16:50:29,668 loss=0.195082
2026-06-17 16:50:30,020 loss=0.191643
2026-06-17 16:50:30,379 loss=0.199323
2026-06-17 16:50:30,719 loss=0.198511
2026-06-17 16:50:31,067 loss=0.190414
2026-06-17 16:50:31,426 loss=0.203372
2026-06-17 16:50:31,824 loss=0.189606
2026-06-17 16:50:32,224 loss=0.183762
2026-06-17 16:50:32,579 loss=0.193439
2026-06-17 16:50:32,917 loss=0.184148
2026-06-17 16:50:33,255 loss=0.191009
2026-06-17 16:50:33,596 loss=0.186544
2026-06-17 16:50:33,951 loss=0.190725
2026-06-17 16:50:34,293 loss=0.188988
2026-06-17 16:50:34,659 loss=0.185020
2026-06-17 16:50:35,024 loss=0.182180
2026-06-17 16:50:35,392 loss=0.188703
2026-06-17 16:50:35,781 loss=0.192790
2026-06-17 16:50:36,144 loss=0.180232
2026-06-17 16:50:36,475 loss=0.178989
2026-06-17 16:50:36,823 loss=0.177556
2026-06-17 16:50:37,169 loss=0.170566
2026-06-17 16:50:37,515 loss=0.187795
2026-06-17 16:50:37,845 loss=0.173047
2026-06-17 16:50:38,188 loss=0.174664
2026-06-17 16:50:38,521 loss=0.179057
2026-06-17 16:50:38,853 loss=0.194814
2026-06-17 16:50:39,293 loss=0.181240
2026-06-17 16:50:39,675 loss=0.175348
2026-06-17 16:50:40,036 loss=0.177682
2026-06-17 16:50:40,369 loss=0.179910
2026-06-17 16:50:40,700 loss=0.179965
2026-06-17 16:50:41,030 loss=0.175967
2026-06-17 16:50:41,374 loss=0.168373
2026-06-17 16:50:41,731 loss=0.170888
2026-06-17 16:50:42,067 loss=0.173677
2026-06-17 16:50:42,424 loss=0.173338
2026-06-17 16:50:42,765 loss=0.177243
2026-06-17 16:50:43,105 loss=0.178399
2026-06-17 16:50:43,444 loss=0.168724
2026-06-17 16:50:43,809 loss=0.184036
2026-06-17 16:50:44,177 loss=0.179800
2026-06-17 16:50:44,537 loss=0.167633
2026-06-17 16:50:44,935 loss=0.168189
2026-06-17 16:50:45,317 loss=0.165300
2026-06-17 16:50:45,672 loss=0.163856
2026-06-17 16:50:46,015 loss=0.175768
2026-06-17 16:50:46,413 loss=0.173538
2026-06-17 16:50:46,764 loss=0.172865
2026-06-17 16:50:47,097 loss=0.164525
2026-06-17 16:50:47,433 loss=0.175321
2026-06-17 16:50:47,774 loss=0.168181
2026-06-17 16:50:48,120 loss=0.163806
2026-06-17 16:50:48,457 loss=0.173090
2026-06-17 16:50:48,791 loss=0.165941
2026-06-17 16:50:49,129 loss=0.167561
2026-06-17 16:50:49,464 loss=0.173871
2026-06-17 16:50:49,797 loss=0.167473
2026-06-17 16:50:50,149 loss=0.169166
2026-06-17 16:50:50,542 loss=0.169547
2026-06-17 16:50:50,963 loss=0.169183
2026-06-17 16:50:51,323 loss=0.171052
2026-06-17 16:50:51,678 loss=0.163946
2026-06-17 16:50:52,030 loss=0.156544
2026-06-17 16:50:52,390 loss=0.164551
2026-06-17 16:50:52,730 loss=0.156225
2026-06-17 16:50:53,057 loss=0.167761
2026-06-17 16:50:53,491 loss=0.170293
2026-06-17 16:50:53,878 loss=0.163961
2026-06-17 16:50:54,249 loss=0.166415
2026-06-17 16:50:54,578 loss=0.155259
2026-06-17 16:50:54,908 loss=0.152777
2026-06-17 16:50:55,238 loss=0.153252
2026-06-17 16:50:55,569 loss=0.155886
2026-06-17 16:50:55,911 loss=0.152326
2026-06-17 16:50:56,244 loss=0.150265
2026-06-17 16:50:56,579 loss=0.158760
2026-06-17 16:50:56,911 loss=0.145515
2026-06-17 16:50:57,247 loss=0.156993
2026-06-17 16:50:57,596 loss=0.145837
2026-06-17 16:50:57,948 loss=0.148608
2026-06-17 16:50:58,321 loss=0.149845
2026-06-17 16:50:58,683 loss=0.147217
2026-06-17 16:50:59,043 loss=0.152370
2026-06-17 16:50:59,389 loss=0.140666
2026-06-17 16:50:59,741 loss=0.148418
2026-06-17 16:51:00,080 loss=0.151882
2026-06-17 16:51:00,485 loss=0.141697
2026-06-17 16:51:00,823 loss=0.145070
2026-06-17 16:51:01,166 loss=0.144678
2026-06-17 16:51:01,506 loss=0.142404
2026-06-17 16:51:01,849 loss=0.141989
2026-06-17 16:51:02,198 loss=0.144735
2026-06-17 16:51:02,533 loss=0.134844
2026-06-17 16:51:02,869 loss=0.137857
2026-06-17 16:51:03,200 loss=0.135397
2026-06-17 16:51:03,538 loss=0.136538
2026-06-17 16:51:03,878 loss=0.135926
2026-06-17 16:51:04,220 loss=0.134223
2026-06-17 16:51:04,555 loss=0.136051
2026-06-17 16:51:04,904 loss=0.137424
2026-06-17 16:51:05,249 loss=0.132017
2026-06-17 16:51:05,590 loss=0.130652
2026-06-17 16:51:05,916 loss=0.138359
2026-06-17 16:51:06,260 loss=0.138742
2026-06-17 16:51:06,608 loss=0.131725
2026-06-17 16:51:06,951 loss=0.133823
2026-06-17 16:51:07,337 loss=0.130813
2026-06-17 16:51:07,683 loss=0.129475
2026-06-17 16:51:08,015 loss=0.138880
2026-06-17 16:51:08,347 loss=0.133394
2026-06-17 16:51:08,693 loss=0.143163
2026-06-17 16:51:09,080 loss=0.136626
2026-06-17 16:51:09,454 loss=0.135792
2026-06-17 16:51:09,786 loss=0.125294
2026-06-17 16:51:10,123 loss=0.123576
2026-06-17 16:51:10,457 loss=0.134939
2026-06-17 16:51:10,802 loss=0.130131
2026-06-17 16:51:11,193 loss=0.131611
2026-06-17 16:51:11,605 loss=0.134360
2026-06-17 16:51:11,986 loss=0.127533
2026-06-17 16:51:12,316 loss=0.130907
2026-06-17 16:51:12,647 loss=0.125907
2026-06-17 16:51:12,980 loss=0.124200
2026-06-17 16:51:13,345 loss=0.135783
2026-06-17 16:51:13,748 loss=0.124851
2026-06-17 16:51:14,088 loss=0.131839
2026-06-17 16:51:14,483 loss=0.125110
2026-06-17 16:51:14,822 loss=0.131209
2026-06-17 16:51:15,162 loss=0.127700
2026-06-17 16:51:15,503 loss=0.131055
2026-06-17 16:51:15,888 loss=0.135603
2026-06-17 16:51:16,302 loss=0.128705
2026-06-17 16:51:16,655 loss=0.132155
2026-06-17 16:51:16,994 loss=0.131232
2026-06-17 16:51:17,332 loss=0.126224
2026-06-17 16:51:17,675 loss=0.125152
2026-06-17 16:51:18,014 loss=0.124332
2026-06-17 16:51:18,363 loss=0.127582
2026-06-17 16:51:18,727 loss=0.121829
2026-06-17 16:51:19,102 loss=0.125705
2026-06-17 16:51:19,484 loss=0.127760
2026-06-17 16:51:19,826 loss=0.128507
2026-06-17 16:51:20,172 loss=0.134895
2026-06-17 16:51:20,513 loss=0.124257
2026-06-17 16:51:20,867 loss=0.126463
2026-06-17 16:51:21,215 loss=0.124748
2026-06-17 16:51:21,660 loss=0.124866
2026-06-17 16:51:22,048 loss=0.126536
2026-06-17 16:51:22,397 loss=0.123380
2026-06-17 16:51:22,730 loss=0.127610
2026-06-17 16:51:23,062 loss=0.123258
2026-06-17 16:51:23,400 loss=0.125690
2026-06-17 16:51:23,794 loss=0.126831
2026-06-17 16:51:24,157 loss=0.124098
2026-06-17 16:51:24,483 loss=0.127144
2026-06-17 16:51:24,811 loss=0.120178
2026-06-17 16:51:25,145 loss=0.128835
2026-06-17 16:51:25,516 loss=0.118774
2026-06-17 16:51:25,915 loss=0.120010
2026-06-17 16:51:26,310 loss=0.117535
2026-06-17 16:51:26,680 loss=0.119111
2026-06-17 16:51:27,045 loss=0.121745
2026-06-17 16:51:27,458 loss=0.123172
2026-06-17 16:51:27,850 loss=0.123771
2026-06-17 16:51:28,247 loss=0.125461
2026-06-17 16:51:28,654 loss=0.123978
2026-06-17 16:51:29,047 loss=0.119142
2026-06-17 16:51:29,391 loss=0.121883
2026-06-17 16:51:29,745 loss=0.120526
2026-06-17 16:51:30,148 loss=0.124720
2026-06-17 16:51:30,522 loss=0.119836
2026-06-17 16:51:30,861 loss=0.118960
2026-06-17 16:51:31,216 loss=0.121487
2026-06-17 16:51:31,575 loss=0.117528
2026-06-17 16:51:31,948 loss=0.126272
2026-06-17 16:51:32,372 loss=0.124628
2026-06-17 16:51:32,731 loss=0.119025
2026-06-17 16:51:33,091 loss=0.120332
2026-06-17 16:51:33,442 loss=0.120403
2026-06-17 16:51:33,797 loss=0.123979
2026-06-17 16:51:34,162 loss=0.117079
2026-06-17 16:51:34,498 loss=0.118378
2026-06-17 16:51:34,856 loss=0.120476
2026-06-17 16:51:35,210 loss=0.116320
2026-06-17 16:51:35,553 loss=0.120559
2026-06-17 16:51:35,896 loss=0.123186
2026-06-17 16:51:36,304 loss=0.115815
2026-06-17 16:51:36,655 loss=0.115555
2026-06-17 16:51:37,005 loss=0.123785
2026-06-17 16:51:37,339 loss=0.120359
2026-06-17 16:51:37,688 loss=0.115347
2026-06-17 16:51:38,032 loss=0.120044
2026-06-17 16:51:38,399 loss=0.111678
2026-06-17 16:51:38,789 loss=0.116292
2026-06-17 16:51:39,169 loss=0.117568
2026-06-17 16:51:39,524 loss=0.112987
2026-06-17 16:51:39,873 loss=0.119504
2026-06-17 16:51:40,251 loss=0.116276
2026-06-17 16:51:40,677 loss=0.117287
2026-06-17 16:51:41,064 loss=0.117479
2026-06-17 16:51:41,408 loss=0.116376
2026-06-17 16:51:41,735 loss=0.114160
2026-06-17 16:51:42,066 loss=0.113898
2026-06-17 16:51:42,404 loss=0.114330
2026-06-17 16:51:42,745 loss=0.118186
2026-06-17 16:51:43,073 loss=0.113449
2026-06-17 16:51:43,502 loss=0.114815
2026-06-17 16:51:43,849 loss=0.121824
2026-06-17 16:51:44,195 loss=0.115426
2026-06-17 16:51:44,547 loss=0.119359
2026-06-17 16:51:44,896 loss=0.116480
2026-06-17 16:51:45,236 loss=0.114832
2026-06-17 16:51:45,575 loss=0.118625
2026-06-17 16:51:45,912 loss=0.117252
2026-06-17 16:51:46,260 loss=0.114893
2026-06-17 16:51:46,651 loss=0.113935
2026-06-17 16:51:47,079 loss=0.114629
2026-06-17 16:51:47,497 loss=0.111182
2026-06-17 16:51:47,903 loss=0.111854
2026-06-17 16:51:48,266 loss=0.118368
2026-06-17 16:51:48,635 loss=0.119799
2026-06-17 16:51:48,999 loss=0.114208
2026-06-17 16:51:49,347 loss=0.117520
2026-06-17 16:51:49,725 loss=0.114732
2026-06-17 16:51:50,110 loss=0.115814
2026-06-17 16:51:50,534 loss=0.114766
2026-06-17 16:51:50,946 loss=0.116626
2026-06-17 16:51:51,299 loss=0.119074
2026-06-17 16:51:51,640 loss=0.116532
2026-06-17 16:51:51,989 loss=0.113693
2026-06-17 16:51:52,342 loss=0.117224
2026-06-17 16:51:52,702 loss=0.118342
2026-06-17 16:51:53,047 loss=0.115562
2026-06-17 16:51:53,401 loss=0.115636
2026-06-17 16:51:53,774 loss=0.113481
2026-06-17 16:51:54,194 loss=0.114936
2026-06-17 16:51:54,561 loss=0.118860
2026-06-17 16:51:54,923 loss=0.112349
2026-06-17 16:51:55,282 loss=0.112285
2026-06-17 16:51:55,646 loss=0.114478
2026-06-17 16:51:56,056 loss=0.113437
2026-06-17 16:51:56,478 loss=0.115182
2026-06-17 16:51:56,855 loss=0.113635
2026-06-17 16:51:57,209 loss=0.117499
2026-06-17 16:51:57,562 loss=0.110883
2026-06-17 16:51:57,900 loss=0.115319
2026-06-17 16:51:58,342 loss=0.110279
2026-06-17 16:51:58,682 loss=0.110137
2026-06-17 16:51:59,013 loss=0.109093
2026-06-17 16:51:59,364 loss=0.114663
2026-06-17 16:51:59,727 loss=0.113445
2026-06-17 16:52:00,092 loss=0.111449
2026-06-17 16:52:00,446 loss=0.112166
2026-06-17 16:52:00,829 loss=0.118825
2026-06-17 16:52:01,246 loss=0.112462
2026-06-17 16:52:01,665 loss=0.111181
2026-06-17 16:52:02,045 loss=0.115184
2026-06-17 16:52:02,424 loss=0.115195
2026-06-17 16:52:02,798 loss=0.115224
2026-06-17 16:52:03,223 loss=0.118954
2026-06-17 16:52:03,591 loss=0.116488
2026-06-17 16:52:03,962 loss=0.113551
2026-06-17 16:52:04,315 loss=0.112336
2026-06-17 16:52:04,670 loss=0.114795
2026-06-17 16:52:05,030 loss=0.113241
2026-06-17 16:52:05,389 loss=0.112774
2026-06-17 16:52:05,827 loss=0.110594
2026-06-17 16:52:06,185 loss=0.111652
2026-06-17 16:52:06,596 loss=0.111129
2026-06-17 16:52:07,005 loss=0.112737
2026-06-17 16:52:07,380 loss=0.110594
2026-06-17 16:52:07,758 loss=0.111301
2026-06-17 16:52:08,161 loss=0.114691
2026-06-17 16:52:08,603 loss=0.112536
2026-06-17 16:52:09,012 loss=0.121346
2026-06-17 16:52:09,403 loss=0.108757
2026-06-17 16:52:09,773 loss=0.113557
2026-06-17 16:52:10,128 loss=0.112996
2026-06-17 16:52:10,479 loss=0.111868
2026-06-17 16:52:10,837 loss=0.109056
2026-06-17 16:52:11,197 loss=0.110793
2026-06-17 16:52:11,549 loss=0.109893
2026-06-17 16:52:11,930 loss=0.115078
2026-06-17 16:52:12,343 loss=0.108953
2026-06-17 16:52:12,754 loss=0.113254
2026-06-17 16:52:13,153 loss=0.114496
2026-06-17 16:52:13,544 loss=0.107300
2026-06-17 16:52:13,949 loss=0.114786
2026-06-17 16:52:14,354 loss=0.114379
2026-06-17 16:52:14,738 loss=0.106034
2026-06-17 16:52:15,095 loss=0.108633
2026-06-17 16:52:15,458 loss=0.107001
2026-06-17 16:52:15,819 loss=0.107930
2026-06-17 16:52:16,169 loss=0.109684
2026-06-17 16:52:16,510 loss=0.112944
2026-06-17 16:52:16,841 loss=0.106627
2026-06-17 16:52:17,181 loss=0.114286
2026-06-17 16:52:17,534 loss=0.109895
2026-06-17 16:52:17,887 loss=0.104997
2026-06-17 16:52:18,282 loss=0.107482
2026-06-17 16:52:18,668 loss=0.111393
2026-06-17 16:52:19,041 loss=0.108454
2026-06-17 16:52:19,430 loss=0.107168
2026-06-17 16:52:19,818 loss=0.105887
2026-06-17 16:52:20,187 loss=0.110012
2026-06-17 16:52:20,544 loss=0.115293
2026-06-17 16:52:20,942 loss=0.109346
2026-06-17 16:52:21,290 loss=0.106050
2026-06-17 16:52:21,658 loss=0.109293
2026-06-17 16:52:22,023 loss=0.106521
2026-06-17 16:52:22,381 loss=0.110063
2026-06-17 16:52:22,754 loss=0.108474
2026-06-17 16:52:23,130 loss=0.103902
2026-06-17 16:52:23,482 loss=0.112733
2026-06-17 16:52:23,829 loss=0.110341
2026-06-17 16:52:24,203 loss=0.109181
2026-06-17 16:52:24,585 loss=0.110375
2026-06-17 16:52:24,983 loss=0.105776
2026-06-17 16:52:25,335 loss=0.111577
2026-06-17 16:52:25,671 loss=0.107627
2026-06-17 16:52:26,017 loss=0.107770
2026-06-17 16:52:26,363 loss=0.106336
2026-06-17 16:52:26,715 loss=0.107094
2026-06-17 16:52:27,089 loss=0.112651
2026-06-17 16:52:27,449 loss=0.107786
2026-06-17 16:52:27,804 loss=0.108107
2026-06-17 16:52:28,196 loss=0.108854
2026-06-17 16:52:28,538 loss=0.108573
2026-06-17 16:52:28,905 loss=0.109680
2026-06-17 16:52:29,264 loss=0.107806
2026-06-17 16:52:29,623 loss=0.107895
2026-06-17 16:52:29,979 loss=0.110741
2026-06-17 16:52:30,335 loss=0.109659
2026-06-17 16:52:30,680 loss=0.111054
2026-06-17 16:52:31,020 loss=0.108514
2026-06-17 16:52:31,380 loss=0.105110
2026-06-17 16:52:31,739 loss=0.108451
2026-06-17 16:52:32,103 loss=0.107534
2026-06-17 16:52:32,462 loss=0.107489
2026-06-17 16:52:32,813 loss=0.107908
2026-06-17 16:52:33,211 loss=0.110590
2026-06-17 16:52:33,625 loss=0.102284
2026-06-17 16:52:33,968 loss=0.110930
2026-06-17 16:52:34,304 loss=0.107850
2026-06-17 16:52:34,630 loss=0.106056
2026-06-17 16:52:34,984 loss=0.108561
2026-06-17 16:52:35,360 loss=0.105830
2026-06-17 16:52:35,706 loss=0.106959
2026-06-17 16:52:36,088 loss=0.107117
2026-06-17 16:52:36,422 loss=0.105386
2026-06-17 16:52:36,752 loss=0.110352
2026-06-17 16:52:37,114 loss=0.105418
2026-06-17 16:52:37,448 loss=0.102020
2026-06-17 16:52:37,820 loss=0.099188
2026-06-17 16:52:38,181 loss=0.105327
2026-06-17 16:52:38,582 loss=0.102089
2026-06-17 16:52:38,944 loss=0.101937
